Row,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),Correct First Attempt,Incorrects,Hints,Corrects,KC(SubSkills),Opportunity(SubSkills),KC(KTracedSkills),Opportunity(KTracedSkills)
6812,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,PartialProduct1:6,2008-11-10 19:40:35.0,2008-11-10 19:40:43.0,2008-11-10 19:40:43.0,2008-11-10 19:40:43.0,8.0,8.0,,1,0,0,1,Calculate partial product -- no carry,58,Calculate partial product -- no carry-1,58
6813,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,PartialProduct1:5,2008-11-10 19:40:46.0,2008-11-10 19:40:48.0,2008-11-10 19:40:48.0,2008-11-10 19:40:48.0,2.0,2.0,,1,0,0,1,Calculate partial product -- no carry,59,Calculate partial product -- no carry-1,59
6814,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,AnswerDigit:1,2008-11-10 19:40:43.0,2008-11-10 19:40:46.0,2008-11-10 19:40:56.0,2008-11-10 19:40:56.0,11.0,,11.0,0,3,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- no carry,289~~75,Calculate sum digit -- no carry-1,75
6815,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,PartialProduct1:4,2008-11-10 19:40:56.0,2008-11-10 19:41:00.0,2008-11-10 19:41:00.0,2008-11-10 19:41:00.0,4.0,4.0,,1,0,0,1,Calculate partial product -- no carry,60,Calculate partial product -- no carry-1,60
6816,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,PartialProduct1:3,2008-11-10 19:41:00.0,2008-11-10 19:41:05.0,2008-11-10 19:41:28.0,2008-11-10 19:41:28.0,28.0,,28.0,0,12,0,1,Calculate partial product -- carry in,16,Calculate partial product -- carry in-1,16
6817,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,PartialProduct1:2,2008-11-10 19:41:28.0,2008-11-10 19:42:50.0,2008-11-10 19:42:53.0,2008-11-10 19:42:53.0,85.0,,85.0,0,2,0,1,Calculate partial product -- carry in and out,29,Calculate partial product -- carry in and out-1,29
6818,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,PartialProduct1:1,2008-11-10 19:42:53.0,2008-11-10 19:42:56.0,2008-11-10 19:42:56.0,2008-11-10 19:42:56.0,3.0,3.0,,1,0,0,1,Calculate partial product -- carry out,18,Calculate partial product -- carry out-1,18
6819,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,PartialProduct2:6,2008-11-10 19:42:56.0,2008-11-10 19:42:59.0,2008-11-10 19:42:59.0,2008-11-10 19:42:59.0,3.0,3.0,,1,0,0,1,Calculate partial product -- no carry~~Calculate zero partial product,61~~25,Calculate partial product -- no carry-1~~Calculate zero partial product-1,61~~25
6820,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,PartialProduct2:5,2008-11-10 19:42:59.0,2008-11-10 19:43:01.0,2008-11-10 19:43:01.0,2008-11-10 19:43:01.0,2.0,2.0,,1,0,0,1,Calculate partial product -- no carry~~Calculate zero partial product,62~~26,Calculate partial product -- no carry-1~~Calculate zero partial product-1,62~~26
6821,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,PartialProduct2:4,2008-11-10 19:43:01.0,2008-11-10 19:43:03.0,2008-11-10 19:43:03.0,2008-11-10 19:43:03.0,2.0,2.0,,1,0,0,1,Calculate zero partial product~~Calculate partial product -- no carry,27~~63,Calculate zero partial product-1~~Calculate partial product -- no carry-1,27~~63
6822,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,PartialProduct2:3,2008-11-10 19:43:03.0,2008-11-10 19:43:33.0,2008-11-10 19:43:35.0,2008-11-10 19:43:35.0,32.0,,32.0,0,1,0,1,Calculate partial product -- no carry~~Calculate zero partial product,64~~28,Calculate partial product -- no carry-1~~Calculate zero partial product-1,64~~28
6823,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,PartialProduct2:2,2008-11-10 19:43:35.0,2008-11-10 19:43:37.0,2008-11-10 19:43:37.0,2008-11-10 19:43:37.0,2.0,2.0,,1,0,0,1,Calculate partial product -- no carry~~Calculate zero partial product,65~~29,Calculate partial product -- no carry-1~~Calculate zero partial product-1,65~~29
6824,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,PartialProduct3:6,2008-11-10 19:43:37.0,2008-11-10 19:43:40.0,2008-11-10 19:43:40.0,2008-11-10 19:43:40.0,3.0,3.0,,1,0,0,1,Calculate partial product -- no carry,66,Calculate partial product -- no carry-1,66
6825,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,PartialProduct3:5,2008-11-10 19:43:40.0,2008-11-10 19:43:41.0,2008-11-10 19:43:53.0,2008-11-10 19:43:53.0,13.0,,13.0,0,4,1,1,Calculate partial product -- carry in,17,Calculate partial product -- carry in-1,17
6826,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,PartialProduct3:4,2008-11-10 19:43:53.0,2008-11-10 19:43:56.0,2008-11-10 19:44:08.0,2008-11-10 19:44:08.0,15.0,,15.0,0,3,2,1,Calculate partial product -- carry out,19,Calculate partial product -- carry out-1,19
6827,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,PartialProduct3:3,2008-11-10 19:44:08.0,2008-11-10 19:44:13.0,2008-11-10 19:44:23.0,2008-11-10 19:44:23.0,15.0,,15.0,0,5,0,1,Calculate partial product -- no carry,67,Calculate partial product -- no carry-1,67
6828,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,AnswerDigit:6,2008-11-10 19:44:23.0,2008-11-10 19:44:45.0,2008-11-10 19:44:57.0,2008-11-10 19:44:57.0,34.0,,34.0,0,1,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- no carry,290~~76,Calculate sum digit -- no carry-1,76
6829,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,AnswerDigit:5,2008-11-10 19:44:57.0,2008-11-10 19:45:00.0,2008-11-10 19:45:00.0,2008-11-10 19:45:00.0,3.0,3.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- no carry,291~~77,Calculate sum digit -- no carry-1,77
6830,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,AnswerDigit:4,2008-11-10 19:45:00.0,2008-11-10 19:45:01.0,2008-11-10 19:45:01.0,2008-11-10 19:45:01.0,1.0,1.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- carry in,292~~32,Calculate sum digit -- carry in-1,32
6831,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,AnswerDigit:3,2008-11-10 19:45:01.0,2008-11-10 19:45:24.0,2008-11-10 19:45:24.0,2008-11-10 19:45:24.0,23.0,23.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- carry out,293~~30,Calculate sum digit -- carry out-1,30
6832,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,AnswerDigit:2,2008-11-10 19:45:24.0,2008-11-10 19:45:26.0,2008-11-10 19:45:26.0,2008-11-10 19:45:26.0,2.0,2.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- no carry,294~~78,Calculate sum digit -- no carry-1,78
6833,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-038,1,FinalAnswer,2008-11-10 19:45:26.0,2008-11-10 19:45:35.0,2008-11-10 19:45:35.0,2008-11-10 19:45:35.0,9.0,9.0,,1,0,0,1,Calculate product -- contextual,11,Calculate product -- contextual-1,11
6834,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,Estimate,2008-11-10 19:45:39.0,2008-11-10 19:46:08.0,2008-11-10 19:46:09.0,2008-11-10 19:46:09.0,30.0,,30.0,0,1,0,1,Approximate product -- order of magnitude,4,Approximate product -- order of magnitude-1,4
6835,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,PartialProduct1:6,2008-11-10 19:46:09.0,2008-11-10 19:46:11.0,2008-11-10 19:46:11.0,2008-11-10 19:46:11.0,2.0,2.0,,1,0,0,1,Calculate partial product -- no carry,68,Calculate partial product -- no carry-1,68
6836,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,PartialProduct1:5,2008-11-10 19:46:11.0,2008-11-10 19:46:13.0,2008-11-10 19:46:13.0,2008-11-10 19:46:13.0,2.0,2.0,,1,0,0,1,Calculate partial product -- no carry,69,Calculate partial product -- no carry-1,69
6837,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,PartialProduct1:4,2008-11-10 19:46:13.0,2008-11-10 19:46:14.0,2008-11-10 19:46:34.0,2008-11-10 19:46:34.0,21.0,,21.0,0,5,0,1,Calculate partial product -- carry in,18,Calculate partial product -- carry in-1,18
6838,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,AnswerDigit:1,2008-11-10 19:46:34.0,2008-11-10 19:46:35.0,2008-11-10 19:46:35.0,2008-11-10 19:46:35.0,0.5,0.5,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- no carry,295~~79,Calculate sum digit -- no carry-1,79
6839,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,AnswerDigit:2,2008-11-10 19:46:34.0,2008-11-10 19:46:35.0,2008-11-10 19:46:35.0,2008-11-10 19:46:35.0,0.5,0.5,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- carry out,296~~31,Calculate sum digit -- carry out-1,31
6840,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,PartialProduct1:3,2008-11-10 19:46:35.0,2008-11-10 19:46:39.0,2008-11-10 19:46:46.0,2008-11-10 19:46:46.0,11.0,,11.0,0,2,0,1,Calculate partial product -- carry in and out,30,Calculate partial product -- carry in and out-1,30
6841,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,PartialProduct1:2,2008-11-10 19:46:46.0,2008-11-10 19:46:48.0,2008-11-10 19:47:08.0,2008-11-10 19:47:08.0,22.0,,22.0,0,6,0,1,Calculate partial product -- carry in and out,31,Calculate partial product -- carry in and out-1,31
6842,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,PartialProduct1:1,2008-11-10 19:47:08.0,2008-11-10 19:47:30.0,2008-11-10 19:47:30.0,2008-11-10 19:47:30.0,22.0,22.0,,1,0,0,1,Calculate partial product -- carry out,20,Calculate partial product -- carry out-1,20
6843,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,PartialProduct2:6,2008-11-10 19:47:30.0,2008-11-10 19:47:33.0,2008-11-10 19:47:33.0,2008-11-10 19:47:33.0,3.0,3.0,,1,0,0,1,Calculate partial product -- no carry,70,Calculate partial product -- no carry-1,70
6844,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,PartialProduct2:5,2008-11-10 19:47:33.0,2008-11-10 19:47:34.0,2008-11-10 19:47:54.0,2008-11-10 19:47:54.0,21.0,,21.0,0,4,2,1,Calculate partial product -- carry in,19,Calculate partial product -- carry in-1,19
6845,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,PartialProduct2:4,2008-11-10 19:47:54.0,2008-11-10 19:48:26.0,2008-11-10 19:48:26.0,2008-11-10 19:48:26.0,32.0,32.0,,1,0,0,1,Calculate partial product -- carry out,21,Calculate partial product -- carry out-1,21
6846,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,PartialProduct2:3,2008-11-10 19:48:26.0,2008-11-10 19:48:28.0,2008-11-10 19:48:34.0,2008-11-10 19:48:34.0,8.0,,8.0,0,1,0,1,Calculate partial product -- carry in,20,Calculate partial product -- carry in-1,20
6847,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,PartialProduct2:2,2008-11-10 19:48:34.0,2008-11-10 19:48:36.0,2008-11-10 19:48:47.0,2008-11-10 19:48:47.0,13.0,,13.0,0,4,0,1,Calculate partial product -- carry out,22,Calculate partial product -- carry out-1,22
6848,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,AnswerDigit:3,2008-11-10 19:48:47.0,2008-11-10 19:49:00.0,2008-11-10 19:49:00.0,2008-11-10 19:49:00.0,13.0,13.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- carry in and out,297~~26,Calculate sum digit -- carry in and out-1,26
6849,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,AnswerDigit:4,2008-11-10 19:49:00.0,2008-11-10 19:49:03.0,2008-11-10 19:49:03.0,2008-11-10 19:49:03.0,3.0,3.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- carry in,298~~33,Calculate sum digit -- carry in-1,33
6850,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,AnswerDigit:5,2008-11-10 19:49:03.0,2008-11-10 19:49:05.0,2008-11-10 19:49:05.0,2008-11-10 19:49:05.0,2.0,2.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- no carry,299~~80,Calculate sum digit -- no carry-1,80
6851,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,AnswerDigit:6,2008-11-10 19:49:05.0,2008-11-10 19:49:06.0,2008-11-10 19:49:06.0,2008-11-10 19:49:06.0,1.0,1.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- no carry,300~~81,Calculate sum digit -- no carry-1,81
6852,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-098,1,FinalAnswer,2008-11-10 19:49:06.0,2008-11-10 19:49:12.0,2008-11-10 19:49:12.0,2008-11-10 19:49:12.0,6.0,6.0,,1,0,0,1,Calculate product -- contextual,12,Calculate product -- contextual-1,12
6853,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-192,1,Estimate,2008-11-10 19:49:16.0,2008-11-10 19:49:38.0,2008-11-10 19:49:38.0,2008-11-10 19:49:38.0,22.0,22.0,,1,0,0,1,Approximate product -- percentage,9,Approximate product -- percentage-1,9
6854,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-192,1,PartialProduct1:5,2008-11-10 19:49:38.0,2008-11-10 19:49:40.0,2008-11-10 19:49:40.0,2008-11-10 19:49:40.0,2.0,2.0,,1,0,0,1,Calculate partial product -- no carry,71,Calculate partial product -- no carry-1,71
6855,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-192,1,PartialProduct1:4,2008-11-10 19:49:40.0,2008-11-10 19:49:42.0,2008-11-10 19:49:56.0,2008-11-10 19:49:56.0,16.0,,16.0,0,3,2,1,Calculate partial product -- carry in,21,Calculate partial product -- carry in-1,21
6856,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-192,1,AnswerDigit:1,2008-11-10 19:50:03.0,2008-11-10 19:50:12.0,2008-11-10 19:50:12.0,2008-11-10 19:50:12.0,9.0,9.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- no carry,301~~82,Calculate sum digit -- no carry-1,82
6857,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-192,1,AnswerDigit:2,2008-11-10 19:50:12.0,2008-11-10 19:50:13.0,2008-11-10 19:50:13.0,2008-11-10 19:50:13.0,1.0,1.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- carry out,302~~32,Calculate sum digit -- carry out-1,32
6858,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-192,1,AnswerDigit:3,2008-11-10 19:49:56.0,2008-11-10 19:50:01.0,2008-11-10 19:50:19.0,2008-11-10 19:50:19.0,13.0,,13.0,0,3,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- carry in and out,303~~27,Calculate sum digit -- carry in and out-1,27
6859,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-192,1,AnswerDigit:4,2008-11-10 19:50:19.0,2008-11-10 19:50:20.0,2008-11-10 19:50:20.0,2008-11-10 19:50:20.0,1.0,1.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- carry in,304~~34,Calculate sum digit -- carry in-1,34
6860,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-192,1,AnswerDigit:5,2008-11-10 19:50:20.0,2008-11-10 19:50:21.0,2008-11-10 19:50:21.0,2008-11-10 19:50:21.0,1.0,1.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- no carry,305~~83,Calculate sum digit -- no carry-1,83
6861,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-192,1,FinalAnswer,2008-11-10 19:50:21.0,2008-11-10 19:50:27.0,2008-11-10 19:50:27.0,2008-11-10 19:50:27.0,6.0,6.0,,1,0,0,1,Calculate product -- contextual,13,Calculate product -- contextual-1,13
6862,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-159,1,Estimate,2008-11-10 19:50:31.0,2008-11-10 19:50:48.0,2008-11-10 19:50:48.0,2008-11-10 19:50:48.0,17.0,17.0,,1,0,0,1,Approximate product -- percentage,10,Approximate product -- percentage-1,10
6863,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-159,1,AnswerDigit:1,2008-11-10 19:50:48.0,2008-11-10 19:50:54.0,2008-11-10 19:50:54.0,2008-11-10 19:50:54.0,6.0,6.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- no carry,306~~84,Calculate sum digit -- no carry-1,84
6864,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-159,1,AnswerDigit:2,2008-11-10 19:50:54.0,2008-11-10 19:50:56.0,2008-11-10 19:50:56.0,2008-11-10 19:50:56.0,2.0,2.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- carry out,307~~33,Calculate sum digit -- carry out-1,33
6865,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-159,1,AnswerDigit:3,2008-11-10 19:50:56.0,2008-11-10 19:51:03.0,2008-11-10 19:51:04.0,2008-11-10 19:51:04.0,8.0,,8.0,0,1,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- carry in and out,308~~28,Calculate sum digit -- carry in and out-1,28
6866,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-159,1,AnswerDigit:4,2008-11-10 19:51:04.0,2008-11-10 19:51:06.0,2008-11-10 19:51:06.0,2008-11-10 19:51:06.0,2.0,2.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- carry in,309~~35,Calculate sum digit -- carry in-1,35
6867,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-159,1,AnswerDigit:5,2008-11-10 19:51:06.0,2008-11-10 19:51:07.0,2008-11-10 19:51:07.0,2008-11-10 19:51:07.0,1.0,1.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- no carry,310~~85,Calculate sum digit -- no carry-1,85
6868,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-159,1,AnswerDigit:6,2008-11-10 19:51:07.0,2008-11-10 19:51:08.0,2008-11-10 19:51:08.0,2008-11-10 19:51:08.0,1.0,1.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- no carry,311~~86,Calculate sum digit -- no carry-1,86
6869,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-159,1,FinalAnswer,2008-11-10 19:51:08.0,2008-11-10 19:51:13.0,2008-11-10 19:51:13.0,2008-11-10 19:51:13.0,5.0,5.0,,1,0,0,1,Calculate product -- contextual,14,Calculate product -- contextual-1,14
6870,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-087,1,Estimate,2008-11-10 19:51:17.0,2008-11-10 19:51:32.0,2008-11-10 19:51:32.0,2008-11-10 19:51:32.0,15.0,15.0,,1,0,0,1,Approximate product -- percentage,11,Approximate product -- percentage-1,11
6871,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-087,1,AnswerDigit:1,2008-11-10 19:51:32.0,2008-11-10 19:51:40.0,2008-11-10 19:51:40.0,2008-11-10 19:51:40.0,8.0,8.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- no carry,312~~87,Calculate sum digit -- no carry-1,87
6872,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-087,1,AnswerDigit:2,2008-11-10 19:51:40.0,2008-11-10 19:51:41.0,2008-11-10 19:51:41.0,2008-11-10 19:51:41.0,0.5,0.5,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- carry out,313~~34,Calculate sum digit -- carry out-1,34
6873,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-087,1,AnswerDigit:3,2008-11-10 19:51:40.0,2008-11-10 19:51:41.0,2008-11-10 19:51:41.0,2008-11-10 19:51:41.0,0.5,0.5,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- carry in and out,314~~29,Calculate sum digit -- carry in and out-1,29
6874,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-087,1,AnswerDigit:4,2008-11-10 19:51:41.0,2008-11-10 19:51:46.0,2008-11-10 19:51:46.0,2008-11-10 19:51:46.0,5.0,5.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- carry in and out,315~~30,Calculate sum digit -- carry in and out-1,30
6875,stu_ba5f7d677d,"Unit WHOLE-NUMBER-OPERATIONS-1, Section WHOLE-NUMBER-OPERATIONS-II-1",WHOLENUMMULT-087,1,AnswerDigit:5,2008-11-10 19:51:46.0,2008-11-10 19:51:48.0,2008-11-10 19:51:48.0,2008-11-10 19:51:48.0,2.0,2.0,,1,0,0,1,Enter answer digit -- DON'T TRACK ME~~Calculate sum digit -- carry in and out,316~~31,Calculate sum digit -- carry in and out-1,31
